country,year,life-expectancy
South Asia,1991,58.7071439
Saudi Arabia,1991,69.59219512
Sudan,1991,55.69085366
Senegal,1991,57.40948781
Singapore,1991,75.64634146
Solomon Islands,1991,57.21385366
Sierra Leone,1991,36.74834146
El Salvador,1991,64.83153659
Somalia,1991,45.27087805
Sub-Saharan Africa (excluding high income),1991,49.91084369
South Sudan,1991,44.22592683
Sub-Saharan Africa,1991,49.91084369
Small states,1991,64.25555503
Sao Tome and Principe,1991,61.93453659
Suriname,1991,67.58048781
Slovak Republic,1991,70.88292683
Slovenia,1991,73.35365854
Sweden,1991,77.66682927
Swaziland,1991,59.29326829
Syrian Arab Republic,1991,70.396
Chad,1991,47.02658537
East Asia & Pacific (IDA & IBRD countries),1991,68.06692761
Europe & Central Asia (IDA & IBRD countries),1991,68.27121399
Togo,1991,55.83502439
Thailand,1991,70.2872439
Tajikistan,1991,62.62753659
Turkmenistan,1991,62.67829268
Latin America & the Caribbean (IDA & IBRD countries),1991,67.90018939
Timor-Leste,1991,49.34426829
Middle East & North Africa (IDA & IBRD countries),1991,65.7016613
Tonga,1991,69.69304878
South Asia (IDA & IBRD),1991,58.7071439
Sub-Saharan Africa (IDA & IBRD countries),1991,49.91084369
Trinidad and Tobago,1991,68.11058537
Tunisia,1991,69.44556098
Turkey,1991,64.78309756
Tanzania,1991,49.62341463
Uganda,1991,44.61221951
Ukraine,1991,68.87804878
Upper middle income,1991,68.64237954
Uruguay,1991,72.71904878
United States,1991,75.36585366
Uzbekistan,1991,66.50626829
St. Vincent and the Grenadines,1991,70.23743902
Venezuela,1991,69.99441463
Virgin Islands (U.S.),1991,75.09902439
Vietnam,1991,70.70807317
Vanuatu,1991,63.64778049
World,1991,65.56580675
Samoa,1991,65.55895122
Yemen,1991,58.11090244
South Africa,1991,62.29480488
Zambia,1991,43.60231707
Zimbabwe,1991,58.19717073
Aruba,1992,73.4717561
Afghanistan,1992,51.36292683
Angola,1992,41.31302439
Albania,1992,71.90080488
Arab World,1992,64.95839338
United Arab Emirates,1992,72.29641463
Argentina,1992,71.98895122
Armenia,1992,67.85334146
Antigua and Barbuda,1992,71.63470732
Australia,1992,77.37804878
Austria,1992,75.81707317
Azerbaijan,1992,64.2072439
Burundi,1992,47.70173171
Belgium,1992,76.35121951
Benin,1992,54.32702439
Burkina Faso,1992,49.27795122
Bangladesh,1992,59.71785366
Bulgaria,1992,71.49439024
Bahrain,1992,72.91473171
Bahamas,1992,70.92963415
Bosnia and Herzegovina,1992,70.51804878
Belarus,1992,70.02195122
Belize,1992,70.74660976
Bolivia,1992,56.1982439
Brazil,1992,66.17180488
Barbados,1992,71.63121951
Brunei Darussalam,1992,73.53339024
Bhutan,1992,54.0405122
Botswana,1992,60.93848781
Central African Republic,1992,48.25736585
Canada,1992,77.32073171
Central Europe and the Baltics,1992,70.73234787
Switzerland,1992,77.80609756
Channel Islands,1992,75.84968293
Chile,1992,73.55843902
China,1992,69.33963415
Cote d'Ivoire,1992,51.71160976
Cameroon,1992,53.60195122
Democratic Republic of the Congo,1992,49.26141463
Republic of the Congo,1992,53.95912195
Colombia,1992,68.64021951
Comoros,1992,57.59934146
Cabo Verde,1992,66.37153659
Costa Rica,1992,76.02021951
Caribbean small states,1992,69.70279782
Cuba,1992,74.80329268
Cyprus,1992,76.82631707
Czech Republic,1992,72.27170732
Germany,1992,75.8195122
Djibouti,1992,56.92958537
Denmark,1992,75.19414634
Dominican Republic,1992,68.83712195
Algeria,1992,67.20968293
East Asia & Pacific (excluding high income),1992,68.2589403
Early-demographic dividend,1992,61.46502864
East Asia & Pacific,1992,69.28933869
Europe & Central Asia (excluding high income),1992,67.39230399
Europe & Central Asia,1992,71.90804747
Ecuador,1992,69.96358537
Egypt,1992,65.36963415
Euro area,1992,76.37887371
Eritrea,1992,49.84004878
Spain,1992,77.41
Estonia,1992,68.86341463
Ethiopia,1992,47.9132439
European Union,1992,75.28722238
Fragile and conflict affected situations,1992,54.94301953
Finland,1992,75.45536585
Fiji,1992,66.0112439
France,1992,77.1
Micronesia,1992,66.42265854
Gabon,1992,61.2545122
United Kingdom,1992,76.43414634
Georgia,1992,69.94773171
Guinea,1992,51.00409756
Gambia,1992,52.71143902
Guinea-Bissau,1992,49.75173171
Equatorial Guinea,1992,49.04143902
Greece,1992,77.38292683
Grenada,1992,68.82560976
Guatemala,1992,63.3117561
Guam,1992,72.54007317
Guyana,1992,63.7832439
High income,1992,75.85101463
Hong Kong,1992,77.67804878
Honduras,1992,67.57919512
Heavily indebted poor countries (HIPC),1992,49.81274597
Croatia,1992,71.24146342
Haiti,1992,55.25595122
Hungary,1992,69.11707317
IBRD only,1992,65.79794939
IDA & IBRD total,1992,63.47318662
IDA total,1992,54.13365351
IDA blend,1992,55.41545944
Indonesia,1992,63.97426829
IDA only,1992,53.48666229
India,1992,58.94507317
Ireland,1992,75.1362439
Iran,1992,66.2035122
Iraq,1992,67.30490244
Iceland,1992,78.7602439
Italy,1992,77.4195122
Jamaica,1992,71.96273171
Jordan,1992,70.37226829
Japan,1992,79.15390244
Kazakhstan,1992,67.73170732
Kenya,1992,57.47353659
Kyrgyz Republic,1992,68.10243902
Cambodia,1992,54.15078049
Kiribati,1992,61.29973171
Korea,1992,72.20048781
Kuwait,1992,72.55695122
Latin America & Caribbean (excluding high income),1992,68.24076165
Lao PDR,1992,54.55643902
Lebanon,1992,70.87678049
Liberia,1992,47.85148781
Libya,1992,69.27507317
St. Lucia,1992,71.1945122
Latin America & Caribbean,1992,68.48137921
Least developed countries: UN classification,1992,52.17192275
Low income,1992,49.96682362
Sri Lanka,1992,69.79641463
Lower middle income,1992,60.2124093
Low & middle income,1992,63.41587321
Lesotho,1992,59.57765854
Late-demographic dividend,1992,69.01470667
Lithuania,1992,70.23439024
Luxembourg,1992,75.77073171
Latvia,1992,68.39609756
Macao,1992,75.77960976
Morocco,1992,65.67231707
Moldova,1992,67.24541463
Madagascar,1992,52.28012195
Maldives,1992,63.09329268
Middle East & North Africa,1992,66.81524002
Mexico,1992,71.58582927
Middle income,1992,64.54561105
Macedonia,1992,71.49473171
Mali,1992,47.12346342
Malta,1992,75.83341463
Myanmar,1992,59.39631707
Middle East & North Africa (excluding high income),1992,66.27010134
Montenegro,1992,74.50065854
Mongolia,1992,60.67236585
Mozambique,1992,44.02856098
Mauritania,1992,58.78604878
Mauritius,1992,70.05853659
Malawi,1992,43.46065854
Malaysia,1992,71.21429268
North America,1992,75.78753608
Namibia,1992,61.19
New Caledonia,1992,71.61463415
Niger,1992,45.12382927
Nigeria,1992,46.07495122
Nicaragua,1992,65.59141463
Netherlands,1992,77.21707317
Norway,1992,77.18439024
Nepal,1992,55.92448781
New Zealand,1992,76.12439024
OECD members,1992,75.14395302
Oman,1992,68.40548781
Other small states,1992,62.50407731
Pakistan,1992,60.67621951
Panama,1992,73.49073171
Peru,1992,66.51736585
Philippines,1992,65.64846342
Papua New Guinea,1992,56.39919512
Poland,1992,71.0902439
Pre-demographic dividend,1992,49.52478396
Puerto Rico,1992,73.94636585
People's Democratic Republic of Korea,1992,68.95170732
Portugal,1992,74.31219512
Paraguay,1992,68.37046342
Pacific island small states,1992,64.2488858
Post-demographic dividend,1992,75.79502446
French Polynesia,1992,69.44034146
Qatar,1992,75.44048781
Romania,1992,69.78439024
Russian Federation,1992,66.87317073
Rwanda,1992,27.48365854
South Asia,1992,59.20343387
Saudi Arabia,1992,69.99792683
Sudan,1992,55.87958537
Senegal,1992,57.50660976
Singapore,1992,75.94634146
Solomon Islands,1992,57.82112195
Sierra Leone,1992,36.24658537
El Salvador,1992,65.57797561
Somalia,1992,45.37231707
Sub-Saharan Africa (excluding high income),1992,49.90811426
South Sudan,1992,44.92514634
Sub-Saharan Africa,1992,49.91083176
Small states,1992,64.31470505
Sao Tome and Principe,1992,62.09509756
Suriname,1992,67.65107317
Slovak Republic,1992,71.79512195
Slovenia,1992,73.30487805
Sweden,1992,77.99878049
Swaziland,1992,58.97746342
Syrian Arab Republic,1992,70.67441463
Chad,1992,47.12185366
East Asia & Pacific (IDA & IBRD countries),1992,68.25003184
Europe & Central Asia (IDA & IBRD countries),1992,67.7267385
Togo,1992,55.69768293
Thailand,1992,70.27307317
Tajikistan,1992,62.43319512
Turkmenistan,1992,62.70614634
Latin America & the Caribbean (IDA & IBRD countries),1992,68.27917454
Timor-Leste,1992,50.28026829
Middle East & North Africa (IDA & IBRD countries),1992,66.24775323
Tonga,1992,69.79721951
South Asia (IDA & IBRD),1992,59.20343387
Sub-Saharan Africa (IDA & IBRD countries),1992,49.91083176
Trinidad and Tobago,1992,68.19163415
Tunisia,1992,70.04312195
Turkey,1992,65.30021951
Tanzania,1992,49.28014634
Uganda,1992,44.23929268
Ukraine,1992,69.06829268
Upper middle income,1992,68.71721571
Uruguay,1992,72.90680488
United States,1992,75.61707317
Uzbekistan,1992,66.35926829
St. Vincent and the Grenadines,1992,70.36814634
Venezuela,1992,70.18802439
Virgin Islands (U.S.),1992,75.4005122
Vietnam,1992,70.99546342
Vanuatu,1992,64.10341463
World,1992,65.73088639
Samoa,1992,66.07002439
Yemen,1992,58.41863415
South Africa,1992,62.32517073
Zambia,1992,43.00460976
Zimbabwe,1992,56.49197561
Aruba,1993,73.50531707
Afghanistan,1993,52.02187805
Angola,1993,41.47819512
Albania,1993,71.93585366
Arab World,1993,65.31788773
United Arab Emirates,1993,72.57302439
Argentina,1993,72.21565854
Armenia,1993,68.06956098
Antigua and Barbuda,1993,71.86585366
Australia,1993,77.87804878
Austria,1993,76.06829268
Azerbaijan,1993,64.15402439
Burundi,1993,47.85858537
Belgium,1993,76.34536585
Benin,1993,54.59497561
Burkina Faso,1993,49.25965854
Bangladesh,1993,60.41880488
Bulgaria,1993,71.34682927
Bahrain,1993,73.12390244
Bahamas,1993,71.04814634
Bosnia and Herzegovina,1993,70.66912195
Belarus,1993,68.97073171
Belize,1993,70.38239024
Bolivia,1993,56.74943902
Brazil,1993,66.62768293
Barbados,1993,71.85409756
Brunei Darussalam,1993,73.7672439
Bhutan,1993,54.82609756
Botswana,1993,59.61897561
Central African Republic,1993,47.80992683
Canada,1993,77.68512195
Central Europe and the Baltics,1993,70.84622957
Switzerland,1993,78.08536585
Channel Islands,1993,76.053
Chile,1993,73.98856098
China,1993,69.50921951
Cote d'Ivoire,1993,51.0675122
Cameroon,1993,53.52482927
Democratic Republic of the Congo,1993,49.25341463
Republic of the Congo,1993,53.36265854
Colombia,1993,68.86563415
Comoros,1993,58.01346342
Cabo Verde,1993,66.79458537
Costa Rica,1993,76.19753659
Caribbean small states,1993,69.70664738
Cuba,1993,74.95892683
Cyprus,1993,76.97826829
Czech Republic,1993,72.76780488
Germany,1993,75.87073171
Djibouti,1993,57.00358537
Denmark,1993,75.11682927
Dominican Republic,1993,69.19063415
Algeria,1993,67.47548781
East Asia & Pacific (excluding high income),1993,68.43695607
Early-demographic dividend,1993,61.88972461
East Asia & Pacific,1993,69.46705693
Europe & Central Asia (excluding high income),1993,66.54173217
Europe & Central Asia,1993,71.58710151
Ecuador,1993,70.40882927
Egypt,1993,65.80995122
Euro area,1993,76.48623466
Eritrea,1993,50.68968293
Spain,1993,77.54658537
Estonia,1993,67.9097561
Ethiopia,1993,48.34770732
European Union,1993,75.39437811
Fragile and conflict affected situations,1993,55.08156731
Finland,1993,75.70512195
Fiji,1993,66.22414634
France,1993,77.3
Micronesia,1993,66.53570732
Gabon,1993,61.15668293
United Kingdom,1993,76.38536585
Georgia,1993,69.98234146
Guinea,1993,51.35553659
Gambia,1993,52.94885366
Guinea-Bissau,1993,50.05404878
Equatorial Guinea,1993,49.48356098
Greece,1993,77.3902439
Grenada,1993,68.99139024
Guatemala,1993,63.85639024
Guam,1993,72.80453659
Guyana,1993,63.9252439
High income,1993,75.93381788
Hong Kong,1993,78.03170732
Honduras,1993,68.0087561
Heavily indebted poor countries (HIPC),1993,49.99450935
Croatia,1993,71.52243902
Haiti,1993,55.59846342
Hungary,1993,69.10121951
IBRD only,1993,65.98667299
IDA & IBRD total,1993,63.63805204
IDA total,1993,54.31339836
IDA blend,1993,55.35735739
Indonesia,1993,64.32829268
IDA only,1993,53.78757216
India,1993,59.45292683
Ireland,1993,75.29643902
Iran,1993,67.07821951
Iraq,1993,67.7487561
Iceland,1993,78.93463415
Italy,1993,77.72195122
Jamaica,1993,71.94365854
Jordan,1993,70.5687561
Japan,1993,79.29365854
Kazakhstan,1993,66.72682927
Kenya,1993,56.55919512
Kyrgyz Republic,1993,67.19268293
Cambodia,1993,54.4417561
Kiribati,1993,61.73729268
Korea,1993,72.68195122
Kuwait,1993,72.67553659
Latin America & Caribbean (excluding high income),1993,68.62185969
Lao PDR,1993,55.06782927
Lebanon,1993,71.24621951
Liberia,1993,48.48365854
Libya,1993,69.54090244
St. Lucia,1993,71.2145122
Latin America & Caribbean,1993,68.85737242
Least developed countries: UN classification,1993,52.51376929
Low income,1993,50.10702971
Sri Lanka,1993,69.71673171
Lower middle income,1993,60.54014418
Low & middle income,1993,63.57357952
Lesotho,1993,59.09509756
Late-demographic dividend,1993,69.02491246
Lithuania,1993,68.91048781
Luxembourg,1993,75.71219512
Latvia,1993,66.72268293
Macao,1993,76.02441463
Morocco,1993,66.09380488
Moldova,1993,67.06704878
Madagascar,1993,53.02280488
Maldives,1993,63.91946342
Middle East & North Africa,1993,67.30517565
Mexico,1993,71.97782927
Middle income,1993,64.71900404
Macedonia,1993,71.67092683
Mali,1993,47.34229268
Malta,1993,76.60243902
Myanmar,1993,59.73917073
Middle East & North Africa (excluding high income),1993,66.76264491
Montenegro,1993,74.40860976
Mongolia,1993,60.84319512
Mozambique,1993,44.59768293
Mauritania,1993,58.9892439
Mauritius,1993,70.10731707
Malawi,1993,43.40329268
Malaysia,1993,71.43521951
North America,1993,75.64574496
Namibia,1993,60.97704878
New Caledonia,1993,71.65609756
Niger,1993,45.76531707
Nigeria,1993,46.07282927
Nicaragua,1993,66.23914634
Netherlands,1993,76.91658537
Norway,1993,77.15170732
Nepal,1993,56.78529268
New Zealand,1993,76.43414634
OECD members,1993,75.265956
Oman,1993,68.94665854
Other small states,1993,62.32300559
Pakistan,1993,60.95017073
Panama,1993,73.7055122
Peru,1993,67.01348781
Philippines,1993,65.79965854
Papua New Guinea,1993,56.73846342
Poland,1993,71.59512195
Pre-demographic dividend,1993,49.56842947
Puerto Rico,1993,73.92087805
People's Democratic Republic of Korea,1993,68.23026829
Portugal,1993,74.51219512
Paraguay,1993,68.55085366
Pacific island small states,1993,64.57309037
Post-demographic dividend,1993,75.80597669
French Polynesia,1993,69.78456098
Qatar,1993,75.59014634
Romania,1993,69.56341463
Russian Federation,1993,64.93585366
Rwanda,1993,27.07890244
South Asia,1993,59.70023786
Saudi Arabia,1993,70.38595122
Sudan,1993,56.08117073
Senegal,1993,57.51136585
Singapore,1993,76.04634146
Solomon Islands,1993,58.45458537
Sierra Leone,1993,35.8857561
El Salvador,1993,66.22282927
Somalia,1993,45.73321951
Sub-Saharan Africa (excluding high income),1993,49.91061439
South Sudan,1993,45.60287805
Sub-Saharan Africa,1993,49.91061439
Small states,1993,64.1806905
Sao Tome and Principe,1993,62.25514634
Suriname,1993,67.71207317
Slovak Republic,1993,72.44878049
Slovenia,1993,73.25365854
Sweden,1993,78.06048781
Swaziland,1993,58.38439024
Syrian Arab Republic,1993,70.94660976
Chad,1993,47.21678049
East Asia & Pacific (IDA & IBRD countries),1993,68.43962039
Europe & Central Asia (IDA & IBRD countries),1993,66.99833368
Togo,1993,55.45019512
Thailand,1993,70.23743902
Tajikistan,1993,62.31814634
Turkmenistan,1993,62.77136585
Latin America & the Caribbean (IDA & IBRD countries),1993,68.66618013
Timor-Leste,1993,51.31841463
Middle East & North Africa (IDA & IBRD countries),1993,66.74148548
Tonga,1993,69.90073171
South Asia (IDA & IBRD),1993,59.70023786
Sub-Saharan Africa (IDA & IBRD countries),1993,49.91061439
Trinidad and Tobago,1993,68.26412195
Tunisia,1993,70.60190244
Turkey,1993,65.83790244
Tanzania,1993,48.98714634
Uganda,1993,43.95734146
Ukraine,1993,68.47560976
Upper middle income,1993,68.77571072
Uruguay,1993,73.10485366
United States,1993,75.4195122
Uzbekistan,1993,66.27226829
St. Vincent and the Grenadines,1993,70.46660976
Venezuela,1993,70.40943902
Virgin Islands (U.S.),1993,75.69490244
Vietnam,1993,71.28241463
Vanuatu,1993,64.55934146
World,1993,65.85720843
Samoa,1993,66.56914634
Yemen,1993,58.70287805
South Africa,1993,62.19373171
Zambia,1993,42.53312195
Zimbabwe,1993,54.53870732
Aruba,1994,73.5357561
Afghanistan,1994,52.61434146
Angola,1994,41.7162439
Albania,1994,72.04195122
Arab World,1994,65.68072833
United Arab Emirates,1994,72.84558537
Argentina,1994,72.44139024
Armenia,1994,68.37665854
Antigua and Barbuda,1994,72.093
Australia,1994,77.87804878
Austria,1994,76.4195122
Azerbaijan,1994,64.28158537
Burundi,1994,48.23926829
Belgium,1994,76.69170732
Benin,1994,54.75007317
Burkina Faso,1994,49.27770732
Bangladesh,1994,61.14553659
Bulgaria,1994,71.20878049
Bahrain,1994,73.3375122
Bahamas,1994,71.15480488
Bosnia and Herzegovina,1994,71.0295122
Belarus,1994,68.76829268
Belize,1994,69.98629268
Bolivia,1994,57.30512195
Brazil,1994,67.10682927
Barbados,1994,72.07248781
Brunei Darussalam,1994,73.99709756
Bhutan,1994,55.60917073
Botswana,1994,58.02739024
Central African Republic,1994,47.33621951
Canada,1994,77.86195122
Central Europe and the Baltics,1994,70.86952677
Switzerland,1994,78.35
Channel Islands,1994,76.24739024
Chile,1994,74.41270732
China,1994,69.69992683
Cote d'Ivoire,1994,50.33609756
Cameroon,1994,53.39687805
Democratic Republic of the Congo,1994,49.17241463
Republic of the Congo,1994,52.76392683
Colombia,1994,69.12958537
Comoros,1994,58.38258537
Cabo Verde,1994,67.23212195
Costa Rica,1994,76.37634146
Caribbean small states,1994,69.74916954
Cuba,1994,75.16397561
Cyprus,1994,77.12770732
